t,DOY,hour,air_temperature_init,air_temperature_v1,PARi,soil_temperature_init,soil_temperature_v1,humidity,ambient_CO2,Wind,SRWC,air_temperature,soil_temperature
1575,51,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1576,51,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1577,51,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1578,51,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1579,51,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1580,51,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1581,51,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1582,51,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1583,51,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1584,51,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1585,51,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1586,51,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1587,52,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1588,52,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1589,52,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1590,52,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1591,52,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1592,52,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1593,52,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1594,52,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1595,52,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1596,52,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1597,52,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1598,52,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1599,52,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1600,52,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1601,52,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1602,52,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1603,52,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1604,52,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1605,52,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1606,52,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1607,52,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1608,52,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1609,52,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1610,52,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1611,53,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1612,53,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1613,53,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1614,53,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1615,53,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1616,53,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1617,53,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1618,53,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1619,53,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1620,53,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1621,53,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1622,53,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1623,53,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1624,53,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1625,53,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1626,53,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1627,53,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1628,53,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1629,53,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1630,53,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1631,53,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1632,53,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1633,53,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1634,53,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1635,54,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1636,54,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1637,54,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1638,54,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1639,54,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1640,54,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1641,54,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1642,54,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1643,54,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1644,54,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1645,54,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1646,54,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1647,54,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1648,54,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1649,54,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1650,54,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1651,54,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1652,54,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1653,54,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1654,54,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1655,54,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1656,54,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1657,54,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1658,54,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1659,55,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1660,55,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1661,55,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1662,55,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1663,55,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1664,55,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1665,55,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1666,55,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1667,55,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1668,55,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1669,55,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1670,55,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1671,55,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1672,55,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1673,55,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1674,55,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1675,55,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1676,55,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1677,55,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1678,55,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1679,55,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1680,55,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1681,55,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1682,55,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1683,56,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1684,56,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1685,56,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1686,56,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1687,56,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1688,56,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1689,56,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1690,56,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1691,56,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1692,56,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1693,56,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1694,56,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1695,56,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1696,56,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1697,56,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1698,56,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1699,56,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1700,56,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1701,56,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1702,56,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1703,56,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1704,56,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1705,56,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1706,56,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1707,57,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1708,57,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1709,57,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1710,57,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1711,57,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1712,57,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1713,57,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1714,57,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1715,57,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1716,57,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1717,57,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1718,57,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1719,57,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1720,57,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1721,57,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1722,57,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1723,57,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1724,57,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1725,57,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1726,57,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1727,57,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1728,57,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1729,57,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1730,57,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1731,58,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1732,58,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1733,58,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1734,58,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1735,58,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1736,58,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1737,58,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1738,58,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1739,58,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1740,58,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1741,58,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1742,58,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1743,58,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1744,58,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1745,58,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1746,58,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1747,58,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1748,58,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1749,58,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1750,58,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1751,58,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1752,58,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1753,58,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1754,58,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1755,61,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1756,61,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1757,61,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1758,61,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1759,61,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1760,61,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1761,61,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1762,61,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1763,61,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1764,61,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1765,61,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1766,61,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1767,61,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1768,61,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1769,61,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1770,61,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1771,61,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1772,61,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1773,61,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1774,61,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1775,61,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1776,61,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1777,61,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1778,61,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1779,62,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1780,62,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1781,62,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1782,62,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1783,62,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1784,62,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1785,62,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1786,62,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1787,62,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1788,62,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1789,62,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1790,62,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1791,62,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1792,62,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1793,62,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1794,62,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1795,62,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1796,62,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1797,62,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1798,62,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1799,62,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1800,62,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1801,62,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1802,62,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1803,63,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1804,63,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1805,63,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1806,63,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1807,63,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1808,63,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1809,63,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1810,63,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1811,63,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1812,63,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1813,63,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1814,63,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1815,63,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1816,63,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1817,63,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1818,63,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1819,63,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1820,63,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1821,63,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1822,63,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1823,63,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1824,63,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1825,63,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1826,63,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1827,64,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1828,64,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1829,64,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1830,64,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1831,64,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1832,64,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1833,64,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1834,64,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1835,64,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1836,64,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1837,64,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1838,64,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1839,64,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1840,64,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1841,64,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1842,64,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1843,64,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1844,64,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1845,64,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1846,64,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1847,64,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1848,64,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1849,64,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1850,64,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1851,65,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1852,65,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1853,65,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1854,65,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1855,65,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1856,65,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1857,65,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1858,65,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1859,65,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1860,65,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1861,65,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1862,65,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1863,65,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1864,65,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1865,65,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1866,65,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1867,65,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1868,65,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1869,65,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1870,65,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1871,65,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1872,65,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1873,65,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1874,65,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1875,66,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1876,66,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1877,66,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1878,66,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1879,66,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1880,66,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1881,66,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1882,66,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1883,66,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1884,66,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1885,66,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1886,66,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1887,66,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1888,66,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1889,66,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1890,66,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1891,66,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1892,66,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1893,66,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1894,66,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1895,66,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1896,66,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1897,66,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1898,66,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1899,67,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1900,67,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1901,67,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1902,67,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1903,67,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1904,67,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1905,67,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1906,67,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1907,67,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1908,67,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1909,67,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1910,67,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1911,67,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1912,67,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1913,67,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1914,67,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1915,67,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1916,67,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1917,67,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1918,67,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1919,67,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1920,67,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1921,67,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1922,67,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1923,68,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1924,68,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1925,68,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1926,68,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1927,68,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1928,68,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1929,68,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1930,68,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1931,68,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1932,68,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1933,68,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1934,68,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1935,68,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1936,68,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
1937,68,15,3.6,20,381.5555556,6.223,19,0.8,400,2,85,20,15
1938,68,16,3.5,20,101,5.957,19,0.8,400,2,85,20,15
1939,68,17,3.6,20,0,5.733,19,0.8,400,2,85,20,15
1940,68,18,3.7,20,0,5.59,19,0.8,400,2,85,20,15
1941,68,19,3.9,20,0,5.511,19,0.8,400,2,85,20,15
1942,68,20,3.9,20,0,5.48,19,0.8,400,2,85,19,15
1943,68,21,4.4,20,0,5.455,19,0.8,400,2,85,18,16
1944,68,22,4.7,20,0,5.45,19,0.8,400,2,85,17,17
1945,68,23,4.4,15,0,5.466,14,0.8,400,2,85,16,18
1946,68,24,4.3,15,0,5.445,14,0.8,400,2,85,15,19
1947,69,1,4.5,15,0,5.385,14,0.8,400,2,85,15,20
1948,69,2,4.5,15,0,5.346,14,0.8,400,2,85,15,20
1949,69,3,5.1,15,0,5.347,14,0.8,400,2,85,15,20
1950,69,4,5.5,15,0,5.401,14,0.8,400,2,85,15,20
1951,69,5,5.8,15,0,5.489,14,0.8,400,2,85,15,20
1952,69,6,6.2,15,0,5.6,14,0.8,400,2,85,16,19
1953,69,7,6.6,20,0,5.712,19,0.8,400,2,85,17,18
1954,69,8,7.1,20,11.22222222,5.84,19,0.8,400,2,85,18,17
1955,69,9,7.2,20,269.3333333,6.001,19,0.8,400,2,85,19,16
1956,69,10,7.7,20,448.8888889,6.203,19,0.8,400,2,85,20,15
1957,69,11,7.6,20,606,6.433,19,0.8,400,2,85,20,15
1958,69,12,5.2,20,740.6666667,5.84,19,0.8,400,2,85,20,15
1959,69,13,5.6,20,729.4444444,6.264,19,0.8,400,2,85,20,15
1960,69,14,4.8,20,606,5.415,19,0.8,400,2,85,20,15
